repo	mra_file	name	setname	parent	mameversion	rbf	year	manufacturer
Arcade-SpaceFirebird_MiSTer	Space Firebird.mra	Space Firebird	spacefb	spacefb	0219	SpaceFirebird	1980	Nintendo
Arcade-SpaceInvaders_MiSTer	280Z-ZZAP (US).mra	280Z-ZZAP	280zzzap	280zzzap	0226	spaceinvaders	1976	Dave Nutting Associates
Arcade-SpaceInvaders_MiSTer	Alien Invasion.mra	Alien Invasion	alieninv		0226	spaceinvaders	19??	bootleg (Margamatics)
Arcade-SpaceInvaders_MiSTer	Alien Invasion Part II.mra	Alien Invasion Part II	alieninvp2		0226	spaceinvaders	19??	bootleg
Arcade-SpaceInvaders_MiSTer	Amazing Maze.mra	Amazing Maze	maze	maze	0226	spaceinvaders	1976	Midway
Arcade-SpaceInvaders_MiSTer	Attack Force.mra	Attack Force	attackfc	attackfc	0226	spaceinvaders	1979	Electronic Games Systems
Arcade-SpaceInvaders_MiSTer	Balloon Bomber.mra	Balloon Bomber	ballbomb	invaders	0219	spaceinvaders	1980	Taito
Arcade-SpaceInvaders_MiSTer	Blue Shark.mra	Blue Shark	blueshrk	blueshrk	0226	spaceinvaders	1978	Midway
Arcade-SpaceInvaders_MiSTer	Blue Shark (Model Racing bootleg, set 1).mra	Blue Shark (Model Racing bootleg, set 1)	blueshrkmr		0226	spaceinvaders	1978	bootleg (Model Racing)
Arcade-SpaceInvaders_MiSTer	Boot Hill.mra	Boot Hill	boothill	boothill	0226	spaceinvaders	1977	Dave Nutting Associates
Arcade-SpaceInvaders_MiSTer	Bowling Alley.mra	Bowling Alley	bowler		0226	spaceinvaders	1978	Midway
Arcade-SpaceInvaders_MiSTer	Checkmate.mra	Checkmate	checkmat		0226	spaceinvaders	1977	Dave Nutting Associates / Midway
Arcade-SpaceInvaders_MiSTer	Claybuster.mra	Claybuster	claybust		0226	spaceinvaders	1978	Model Racing
Arcade-SpaceInvaders_MiSTer	Clowns.mra	Clowns	clowns	clowns	0218	spaceinvaders	1978	Midway
Arcade-SpaceInvaders_MiSTer	Clowns (rev. 1).mra	Clowns (rev. 1)	clowns1		0226	spaceinvaders	1978	Midway
Arcade-SpaceInvaders_MiSTer	Cosmic Invaders (bootleg of Space Invaders).mra	Cosmic Invaders (bootleg of Space Invaders)	cosmicin		0226	spaceinvaders	1978	bootleg
Arcade-SpaceInvaders_MiSTer	Cosmo.mra	Cosmo	cosmo	invaders	0226	spaceinvaders	1979	TDS &amp; MINTS
Arcade-SpaceInvaders_MiSTer	Crash Road (bootleg of Space Chaser).mra	Crash Road (bootleg of Space Chaser)	crashrd		0226	spaceinvaders	1979	bootleg (Centromatic)
Arcade-SpaceInvaders_MiSTer	Desert Gun.mra	Desert Gun	desertgu		0226	spaceinvaders	1977	Dave Nutting Associates / Midway
Arcade-SpaceInvaders_MiSTer	Destination Earth (bootleg of Lunar Rescue).mra	Destination Earth (bootleg of Lunar Rescue)	desterth		0226	spaceinvaders	1979	bootleg
Arcade-SpaceInvaders_MiSTer	Dog Patch.mra	Dog Patch	dogpatch		0226	spaceinvaders	1977	Midway
Arcade-SpaceInvaders_MiSTer	Double Play.mra	Double Play	dplay		0226	spaceinvaders	1977	Midway
Arcade-SpaceInvaders_MiSTer	Escape from Mars (bootleg of Lunar Rescue).mra	Escape from Mars (bootleg of Lunar Rescue)	escmars		0226	spaceinvaders	1980	bootleg
Arcade-SpaceInvaders_MiSTer	Extra Inning - Ball Park II.mra	Extra Inning - Ball Park II	einning		0226	spaceinvaders	1978	Midway / Taito
Arcade-SpaceInvaders_MiSTer	Galactica - Batalha Espacial.mra	Galactica - Batalha Espacial	galactic		0226	spaceinvaders	1980?	Taito do Brasil
Arcade-SpaceInvaders_MiSTer	Galaxy Monsters (Laguna S.A. Spanish bootleg of Space Invaders).mra	Galaxy Monsters (Laguna S.A. Spanish bootleg of Space Invaders)	galmonst		0226	spaceinvaders	1978	bootleg (Laguna S.A.)
Arcade-SpaceInvaders_MiSTer	Galaxy Rescue.mra	Galaxy Rescue	grescue		0226	spaceinvaders	1979	Taito (Universal license?)
Arcade-SpaceInvaders_MiSTer	Galaxy Wars (Universal, Set 1).mra	Galaxy Wars	galxwars	invaders	0226	spaceinvaders	1979	Universal
Arcade-SpaceInvaders_MiSTer	Galaxy Wars (Taito ).mra	Galaxy Wars (Taito )	galxwarst		0226	spaceinvaders	1979	Universal (Taito license?)
Arcade-SpaceInvaders_MiSTer	Galaxy Wars (Taito).mra	Galaxy Wars (Taito)	galxwarst2		0226	spaceinvaders	1979	Universal (Taito Corporation license)
Arcade-SpaceInvaders_MiSTer	Guided Missile.mra	Guided Missile	gmissile		0226	spaceinvaders	1977	Midway
Arcade-SpaceInvaders_MiSTer	Gun Champ.mra	Gun Champ	gunchamp		0226	spaceinvaders	1980	Model Racing
Arcade-SpaceInvaders_MiSTer	Gun Fight.mra	Gun Fight	gunfight	gunfight	0226	spaceinvaders	1975	Dave Nutting Associates
Arcade-SpaceInvaders_MiSTer	Gun Fight (set 2).mra	Gun Fight (set 2)	gunfighto		0226	spaceinvaders	1975	Dave Nutting Associates / Midway
Arcade-SpaceInvaders_MiSTer	Indian Battle.mra	Indian Battle	indianbt		0226	spaceinvaders	1980	Taito
Arcade-SpaceInvaders_MiSTer	Indian Battle (Brazil).mra	Indian Battle (Brazil)	indianbtbr		0226	spaceinvaders	1983	Taito do Brasil
Arcade-SpaceInvaders_MiSTer	Invader's Revenge (Dutchford, single PCB).mra	Invader's Revenge (Dutchford, single PCB)	invrvngedu		0226	spaceinvaders	1980?	Zenitone-Microsec Ltd. (Dutchford license)
Arcade-SpaceInvaders_MiSTer	Invader's Revenge (Game World, single PCB).mra	Invader's Revenge (Game World, single PCB)	invrvngegw		0226	spaceinvaders	1980?	Zenitone-Microsec Ltd. (Game World license)
Arcade-SpaceInvaders_MiSTer	Invader's Revenge.mra	Invader's Revenge (set 1)	invrvnge		0226	spaceinvaders	1980?	Zenitone-Microsec Ltd.
Arcade-SpaceInvaders_MiSTer	Invader's Revenge (set 2).mra	Invader's Revenge (set 2)	invrvngea		0226	spaceinvaders	1980?	Zenitone-Microsec Ltd.
Arcade-SpaceInvaders_MiSTer	Invader's Revenge (set 3).mra	Invader's Revenge (set 3)	invrvngeb		0226	spaceinvaders	1980?	Zenitone-Microsec Ltd.
Arcade-SpaceInvaders_MiSTer	Jatre Specter (set 1).mra	Jatre Specter (set 1)	jspecter		0226	spaceinvaders	1979	bootleg (Jatre)
Arcade-SpaceInvaders_MiSTer	Jatre Specter (set 2).mra	Jatre Specter (set 2)	jspecter2		0226	spaceinvaders	1979	bootleg (Jatre)
Arcade-SpaceInvaders_MiSTer	Laguna Racer.mra	Laguna Racer	lagunar	lagunar	0226	spaceinvaders	1977	Midway
Arcade-SpaceInvaders_MiSTer	Lunar Rescue.mra	Lunar Rescue	lrescue	lrescue	0226	spaceinvaders	1979	Taito
Arcade-SpaceInvaders_MiSTer	Lunar Rescue (Model Racing bootleg, set 1).mra	Lunar Rescue (Model Racing bootleg, set 1)	lrescuem		0226	spaceinvaders	1979	bootleg (Model Racing)
Arcade-SpaceInvaders_MiSTer	Lunar Rescue (Model Racing bootleg, set 2).mra	Lunar Rescue (Model Racing bootleg, set 2)	lrescuem2		0226	spaceinvaders	1979	bootleg (Model Racing)
Arcade-SpaceInvaders_MiSTer	Lupin III (Set 2).mra	Lupin III	lupin3a	lupin3	0226	spaceinvaders	1980	Taito
Arcade-SpaceInvaders_MiSTer	Lupin III (set 1).mra	Lupin III (set 1)	lupin3		0226	spaceinvaders	1980	Taito
Arcade-SpaceInvaders_MiSTer	M-4.mra	M-4	m4		0226	spaceinvaders	1977	Midway
Arcade-SpaceInvaders_MiSTer	Moon Base Zeta (set 1).mra	Moon Base Zeta (set 1)	moonbase		0226	spaceinvaders	1979	Taito / Nichibutsu
Arcade-SpaceInvaders_MiSTer	Moon Base Zeta (set 2).mra	Moon Base Zeta (set 2)	moonbasea		0226	spaceinvaders	1979	Taito / Nichibutsu
Arcade-SpaceInvaders_MiSTer	Moon Lander (bootleg of Lunar Rescue).mra	Moon Lander (bootleg of Lunar Rescue)	mlander		0226	spaceinvaders	1980	bootleg (Leisure Time Electronics)
Arcade-SpaceInvaders_MiSTer	Ozma Wars (Model Racing bootleg).mra	Ozma Wars (Model Racing bootleg)	ozmawarsmr		0226	spaceinvaders	1979	bootleg (Model Racing)
Arcade-SpaceInvaders_MiSTer	Ozma Wars.mra	Ozma Wars (set 1)	ozmawars		0226	spaceinvaders	1979	SNK
Arcade-SpaceInvaders_MiSTer	Ozma Wars (set 2).mra	Ozma Wars (set 2)	ozmawars2		0226	spaceinvaders	1979	SNK
Arcade-SpaceInvaders_MiSTer	Phantom II.mra	Phantom II	phantom2		0226	spaceinvaders	1979	Midway
Arcade-SpaceInvaders_MiSTer	Polaris (Brazil).mra	Polaris (Brazil)	polarisbr		0226	spaceinvaders	1981	Taito do Brasil
Arcade-SpaceInvaders_MiSTer	Polaris.mra	Polaris (latest version)	polaris		0226	spaceinvaders	1980	Taito
Arcade-SpaceInvaders_MiSTer	Polaris (original version).mra	Polaris (original version)	polariso		0226	spaceinvaders	1980	Taito
Arcade-SpaceInvaders_MiSTer	Polaris (second revision).mra	Polaris (second revision)	polarisa		0226	spaceinvaders	1980	Taito
Arcade-SpaceInvaders_MiSTer	Road Runner (Midway).mra	Road Runner (Midway)	roadrunm		0226	spaceinvaders	1977	Midway
Arcade-SpaceInvaders_MiSTer	Rolling Crash - Moon Base.mra	Rolling Crash - Moon Base	rollingc		0226	spaceinvaders	1979	Nichibutsu
Arcade-SpaceInvaders_MiSTer	Sea Wolf (Set 1).mra	Sea Wolf	seawolf	seawolf	0226	spaceinvaders	1976	Dave Nutting Associates
Arcade-SpaceInvaders_MiSTer	Sea Wolf (set 2).mra	Sea Wolf (set 2)	seawolfo		0226	spaceinvaders	1976	Dave Nutting Associates / Midway
Arcade-SpaceInvaders_MiSTer	Shuffleboard.mra	Shuffleboard	shuffle	shuffle	0226	spaceinvaders	1978	Midway
Arcade-SpaceInvaders_MiSTer	Shuttle Invader.mra	Shuttle Invader	shuttlei	invaders	0226	spaceinvaders	1979	Omori Electric Co., Ltd.
Arcade-SpaceInvaders_MiSTer	Solar Fight (bootleg of Ozma Wars).mra	Solar Fight (bootleg of Ozma Wars)	solfight		0226	spaceinvaders	1979	bootleg
Arcade-SpaceInvaders_MiSTer	Space Attack (2k roms)(bootleg of Space Invaders).mra	Space Attack (2k roms)(bootleg of Space Invaders)	spaceatt2k		0226	spaceinvaders	1978	bootleg (Video Games GmbH)
Arcade-SpaceInvaders_MiSTer	Space Attack (bootleg of Space Invaders).mra	Space Attack (bootleg of Space Invaders)	spaceatt		0226	spaceinvaders	1978	bootleg (Video Games GmbH)
Arcade-SpaceInvaders_MiSTer	Space Attack II (bootleg of Super Invaders).mra	Space Attack II (bootleg of Super Invaders)	spaceat2		0226	spaceinvaders	1980	bootleg (Video Games UK)
Arcade-SpaceInvaders_MiSTer	Space Chaser.mra	Space Chaser	schaser	schaser	0226	spaceinvaders	1979	Taito
Arcade-SpaceInvaders_MiSTer	Space Chaser (CV version - set 1).mra	Space Chaser (CV version - set 1)	schasercv		0226	spaceinvaders	1979	Taito
Arcade-SpaceInvaders_MiSTer	Space Chaser (Model Racing bootleg).mra	Space Chaser (Model Racing bootleg)	schaserm		0226	spaceinvaders	1979	bootleg (Model Racing)
Arcade-SpaceInvaders_MiSTer	Space Chaser (set 2).mra	Space Chaser (set 2)	schasera		0226	spaceinvaders	1979	Taito
Arcade-SpaceInvaders_MiSTer	Space Chaser (set 3).mra	Space Chaser (set 3)	schaserb		0226	spaceinvaders	1979	Taito
Arcade-SpaceInvaders_MiSTer	Space Chaser (set 4).mra	Space Chaser (set 4)	schaserc		0226	spaceinvaders	1979	Taito
Arcade-SpaceInvaders_MiSTer	Space Encounters.mra	Space Encounters	spcenctr	spcenctr	0226	spaceinvaders	1980	Midway
Arcade-SpaceInvaders_MiSTer	Space Invaders.mra	Space Invaders	invaders	invaders	0226	spaceinvaders	1978	Taito
Arcade-SpaceInvaders_MiSTer	Space Invaders (CV Version, larger roms).mra	Space Invaders (CV Version, larger roms)	sicv		0226	spaceinvaders	1979	Taito
Arcade-SpaceInvaders_MiSTer	Space Invaders (CV Version, smaller roms).mra	Space Invaders (CV Version, smaller roms)	sicv1		0226	spaceinvaders	1979	Taito
Arcade-SpaceInvaders_MiSTer	Space Invaders (Electromar, Spanish).mra	Space Invaders (Electromar, Spanish)	invadersem		0226	spaceinvaders	19??	Electromar
Arcade-SpaceInvaders_MiSTer	Space Invaders (Logitec).mra	Space Invaders (Logitec)	invaderl		0226	spaceinvaders	1978	Taito / Logitec
Arcade-SpaceInvaders_MiSTer	Space Invaders (Model Racing).mra	Space Invaders (Model Racing)	invadrmr		0226	spaceinvaders	1978	Taito / Model Racing
Arcade-SpaceInvaders_MiSTer	Space Invaders (Nas Corp bootleg).mra	Space Invaders (Nas Corp bootleg)	invadernc		0226	spaceinvaders	1978	bootleg (Nas Corp)
Arcade-SpaceInvaders_MiSTer	Space Invaders (SV Version rev 2).mra	Space Invaders (SV Version rev 2)	sisv2		0226	spaceinvaders	1978	Taito
Arcade-SpaceInvaders_MiSTer	Space Invaders (SV Version rev 3).mra	Space Invaders (SV Version rev 3)	sisv3		0226	spaceinvaders	1978	Taito
Arcade-SpaceInvaders_MiSTer	Space Invaders (SV Version rev 4).mra	Space Invaders (SV Version rev 4)	sisv		0226	spaceinvaders	1978	Taito
Arcade-SpaceInvaders_MiSTer	Space Invaders (TV Version rev 1).mra	Space Invaders (TV Version rev 1)	sitv1		0226	spaceinvaders	1978	Taito
Arcade-SpaceInvaders_MiSTer	Space Invaders (TV Version rev 2).mra	Space Invaders (TV Version rev 2)	sitv		0226	spaceinvaders	1978	Taito
Arcade-SpaceInvaders_MiSTer	Space Invaders Part Four.mra	Space Invaders Part Four	invader4		0226	spaceinvaders	1978	bootleg
Arcade-SpaceInvaders_MiSTer	Space Invaders Part II (Taito, Bigger ROMs).mra	Space Invaders Part II	invadpt2	invaders	0226	spaceinvaders	1979	Taito
Arcade-SpaceInvaders_MiSTer	Space Invaders Part II (Brazil).mra	Space Invaders Part II (Brazil)	invadpt2br		0226	spaceinvaders	1979	Taito do Brasil
Arcade-SpaceInvaders_MiSTer	Space Invaders Test ROM.mra	Space Invaders Test ROM	tst_invd		0226	spaceinvaders	19??	unknown
Arcade-SpaceInvaders_MiSTer	Space King.mra	Space King	spceking		0226	spaceinvaders	1978	Taito / Leijac Corporation
Arcade-SpaceInvaders_MiSTer	Space Missile - Space Fighting Game.mra	Space Missile - Space Fighting Game	spacmiss		0226	spaceinvaders	1980?	bootleg?
Arcade-SpaceInvaders_MiSTer	Space Phantoms (bootleg of Ozma Wars).mra	Space Phantoms (bootleg of Ozma Wars)	spaceph		0226	spaceinvaders	1979	bootleg? (Zilec Games)
Arcade-SpaceInvaders_MiSTer	Space Ranger.mra	Space Ranger	spacerng		0226	spaceinvaders	1978	bootleg (Leisure Time Electronics)
Arcade-SpaceInvaders_MiSTer	Space Walk.mra	Space Walk	spacwalk		0226	spaceinvaders	1978	Midway
Arcade-SpaceInvaders_MiSTer	Space War Part 3.mra	Space War Part 3	spacewr3		0226	spaceinvaders	1978	bootleg
Arcade-SpaceInvaders_MiSTer	Space Wipeout.mra	Space Wipeout	swipeout		0226	spaceinvaders	1978	bootleg (Beyer and Brown)
Arcade-SpaceInvaders_MiSTer	Steel Worker.mra	Steel Worker	steelwkr		0226	spaceinvaders	1980	Taito
Arcade-SpaceInvaders_MiSTer	Super Earth Invasion (set 1).mra	Super Earth Invasion (set 1)	searthin		0226	spaceinvaders	1980	bootleg (Competitive Video)
Arcade-SpaceInvaders_MiSTer	Super Earth Invasion (set 3).mra	Super Earth Invasion (set 3)	searthie		0226	spaceinvaders	1980	bootleg (Electrocoin)
Arcade-SpaceInvaders_MiSTer	Super Invaders (bootleg set 2).mra	Super Invaders (bootleg set 2)	sinvemag		0226	spaceinvaders	1978	bootleg (Emag)
Arcade-SpaceInvaders_MiSTer	Tornado Baseball - Ball Park.mra	Tornado Baseball - Ball Park	tornbase		0226	spaceinvaders	1976	Dave Nutting Associates / Midway / Taito
Arcade-SpaceInvaders_MiSTer	UFO Robot Attack (bootleg of Invasion, newer set).mra	UFO Robot Attack (bootleg of Invasion, newer set)	invasiona		0226	spaceinvaders	1979	bootleg
Arcade-SpaceInvaders_MiSTer	Ultra Invaders.mra	Ultra Invaders	ultrainv		0226	spaceinvaders	1980	Taito / Konami
Arcade-SpaceInvaders_MiSTer	Vortex.mra	Vortex	vortex	vortex	0226	spaceinvaders	1980	Zilec Electronics
Arcade-SpaceInvaders_MiSTer	Yosaku To Donbei.mra	Yosaku To Donbei (set 1)	yosakdon		0226	spaceinvaders	1979	Wing
Arcade-SpaceInvaders_MiSTer	Yosaku To Donbei (set 2).mra	Yosaku To Donbei (set 2)	yosakdona		0226	spaceinvaders	1979	Wing
Arcade-SpaceRace_MiSTer	Space Race [TTL].mra	Space Race [TTL]	spacerace	spacerace		spacerace	1973	Atari
Arcade-Sprint1_MiSTer	Sprint 1.mra	Sprint 1	sprint1	sprint2	0216	sprint1	1978	Atari
Arcade-Sprint2_MiSTer	Sprint 2.mra	Sprint 2	sprint2	sprint3	0220	sprint2	1976	Atari
Arcade-StarForce_MiSTer	Baluba-louk no Densetsu (Japan).mra	Baluba-louk no Densetsu (Japan)	baluba	baluba	0220	starforce	1984	Able Corp
Arcade-StarForce_MiSTer	Star Force.mra	StarForce	starforc	starforc	0220	starforce	1984	TEHKAN
Arcade-StarWars_MiSTer	Empire Strikes Back.mra	Empire Strikes Back	esb	starwars	0228	StarWars	1985	Atari
Arcade-StarWars_MiSTer	Star Wars (Rev 2).mra	Star Wars (Rev 2)	starwars	starwars	0228	StarWars	1983	Atari
Arcade-Subs_MiSTer	Subs.mra	Subs	subs	subs	0216	subs	1978	Atari
Arcade-SuperBreakout_MiSTer	Super Breakout (Rev 04).mra	Super Breakout	sbrkout	sbrkout	0220	superbreakout	1978	Atari
Arcade-SuprLoco_MiSTer	Super Locomotive.mra	Super Locomotive	suprloco		0266	SuprLoco	1982	Sega
Arcade-TIAMC1_MiSTer	Billiard.mra	Billiard	bilyard	bilyard	0229	tiamc1	1988	Terminal
Arcade-TIAMC1_MiSTer	Gorodki.mra	Gorodki	gorodki	gorodki	0229	tiamc1	1988	Terminal
Arcade-TIAMC1_MiSTer	Konek Gorbunok.mra	Konek Gorbunok	konek	konek	0229	tiamc1	1988	Terminal
Arcade-TIAMC1_MiSTer	Kot-Rybolov.mra	Kot-Rybolov	kot	kot	0229	tiamc1	1988	Terminal
Arcade-TIAMC1_MiSTer	S.O.S..mra	S.O.S.	sosterm	sosterm	0229	tiamc1	1988	Terminal
Arcade-TIAMC1_MiSTer	Snezhnaja Koroleva.mra	Snezhnaja Koroleva	koroleva	koroleva	0229	tiamc1	1988	Terminal
Arcade-TNKIII_MiSTer	T.A.N.K_Japan.mra	T.A.N.K (Japan)	tnk3j		0193	TNKIII	1985	SNK
Arcade-TNKIII_MiSTer	TNKIII.mra	T.N.K III (US)	tnk3		0193	TNKIII	1985	SNK
Arcade-TaitoF2_MiSTer	Ah Eikou no Koshien (Japan).mra	Ah Eikou no Koshien (Japan)	koshien		277	TaitoF2	1990	Taito Corporation
Arcade-TaitoF2_MiSTer	Cameltry (Japan, YM2610).mra	Cameltry (Japan, YM2610)	cameltryj	cameltry	277	TaitoF2	1989	Taito Corporation
Arcade-TaitoF2_MiSTer	Cameltry (US, YM2610).mra	Cameltry (US, YM2610)	cameltryu	cameltry	277	TaitoF2	1989	Taito America Corporation
Arcade-TaitoF2_MiSTer	Cameltry (World, YM2610).mra	Cameltry (World, YM2610)	cameltry		277	TaitoF2	1989	Taito America Corporation
Arcade-TaitoF2_MiSTer	Crayon Shinchan Orato Asobo (Japan).mra	Crayon Shinchan Orato Asobo (Japan)	qcrayon2		277	TaitoF2	1993	Taito Corporation
Arcade-TaitoF2_MiSTer	Dead Connection (Japan).mra	Dead Connection (Japan)	deadconxj	deadconx	277	TaitoF2	1992	Taito Corporation
Arcade-TaitoF2_MiSTer	Dead Connection (World).mra	Dead Connection (World)	deadconx		277	TaitoF2	1992	Taito Corporation Japan
Arcade-TaitoF2_MiSTer	Dino Rex (Japan).mra	Dino Rex (Japan)	dinorexj	dinorex	277	TaitoF2	1992	Taito Corporation
Arcade-TaitoF2_MiSTer	Dino Rex (US).mra	Dino Rex (US)	dinorexu	dinorex	277	TaitoF2	1992	Taito America Corporation
Arcade-TaitoF2_MiSTer	Dino Rex (World).mra	Dino Rex (World)	dinorex		277	TaitoF2	1992	Taito Corporation Japan
Arcade-TaitoF2_MiSTer	Don Doko Don (Japan, rev 1).mra	Don Doko Don (Japan, rev 1)	dondokodj	dondokod	277	TaitoF2	1989	Taito Corporation
Arcade-TaitoF2_MiSTer	Don Doko Don (US, rev 1).mra	Don Doko Don (US, rev 1)	dondokodu	dondokod	277	TaitoF2	1989	Taito America Corporation
Arcade-TaitoF2_MiSTer	Don Doko Don (World, rev 1).mra	Don Doko Don (World, rev 1)	dondokod		277	TaitoF2	1989	Taito Corporation Japan
Arcade-TaitoF2_MiSTer	Drift Out (Europe).mra	Drift Out (Europe)	driftout		277	TaitoF2	1991	Visco
Arcade-TaitoF2_MiSTer	Drift Out (Europe, Cameltry conversion).mra	Drift Out (Europe, Cameltry conversion)	driftoutct	driftout	277	TaitoF2	1991	Visco
Arcade-TaitoF2_MiSTer	Drift Out (Japan).mra	Drift Out (Japan)	driftoutj	driftout	277	TaitoF2	1991	Visco
Arcade-TaitoF2_MiSTer	Euro Champ '92 (Japan).mra	Euro Champ '92 (Japan)	euroch92j	euroch92	277	TaitoF2	1992	Taito Corporation Japan
Arcade-TaitoF2_MiSTer	Euro Champ '92 (World).mra	Euro Champ '92 (World)	euroch92		277	TaitoF2	1992	Taito Corporation Japan
Arcade-TaitoF2_MiSTer	Final Blow (Japan).mra	Final Blow (Japan)	finalbj	finalb	277	TaitoF2	1988	Taito Corporation
Arcade-TaitoF2_MiSTer	Final Blow (US, rev 1).mra	Final Blow (US, rev 1)	finalbu	finalb	277	TaitoF2	1988	Taito America Corporation
Arcade-TaitoF2_MiSTer	Final Blow (World).mra	Final Blow (World)	finalb		277	TaitoF2	1988	Taito Corporation Japan
Arcade-TaitoF2_MiSTer	Football Champ - Euro Football Champ (World).mra	Football Champ / Euro Football Champ (World)	footchmp		277	TaitoF2	1990	Taito Corporation Japan
Arcade-TaitoF2_MiSTer	Growl (US).mra	Growl (US)	growlu	growl	277	TaitoF2	1990	Taito America Corporation
Arcade-TaitoF2_MiSTer	Growl (World).mra	Growl (World)	growla	growl	277	TaitoF2	1990	Taito Corporation Japan
Arcade-TaitoF2_MiSTer	Growl (World, Rev 1).mra	Growl (World, Rev 1)	growl		277	TaitoF2	1990	Taito Corporation Japan
Arcade-TaitoF2_MiSTer	Growl (World, prototype).mra	Growl (World, prototype)	growlp	growl	277	TaitoF2	1990	Taito Corporation Japan
Arcade-TaitoF2_MiSTer	Gun & Frontier (World).mra	Gun &amp; Frontier (World)	gunfront		277	TaitoF2	1990	Taito Corporation Japan
Arcade-TaitoF2_MiSTer	Gun Frontier (Japan).mra	Gun Frontier (Japan)	gunfrontj	gunfront	277	TaitoF2	1990	Taito Corporation
Arcade-TaitoF2_MiSTer	Hat Trick Hero (Japan).mra	Hat Trick Hero (Japan)	htheroj	footchmp	277	TaitoF2	1990	Taito Corporation
Arcade-TaitoF2_MiSTer	Hat Trick Hero (US).mra	Hat Trick Hero (US)	htherou	footchmp	277	TaitoF2	1990	Taito Corporation
Arcade-TaitoF2_MiSTer	Liquid Kids (US).mra	Liquid Kids (US)	liquidku	liquidk	277	TaitoF2	1990	Taito America Corporation
Arcade-TaitoF2_MiSTer	Liquid Kids (World).mra	Liquid Kids (World)	liquidk		277	TaitoF2	1990	Taito Corporation Japan
Arcade-TaitoF2_MiSTer	Majestic Twelve - The Space Invaders Part IV (Japan).mra	Majestic Twelve - The Space Invaders Part IV (Japan)	majest12j	ssi	277	TaitoF2	1990	Taito Corporation
Arcade-TaitoF2_MiSTer	Majestic Twelve - The Space Invaders Part IV (US, earlier code base).mra	Majestic Twelve - The Space Invaders Part IV (US, earlier code base)	majest12ub	ssi	277	TaitoF2	1990	Taito America Corporation
Arcade-TaitoF2_MiSTer	Majestic Twelve - The Space Invaders Part IV (US, revised code).mra	Majestic Twelve - The Space Invaders Part IV (US, revised code)	majest12ua	ssi	277	TaitoF2	1990	Taito America Corporation
Arcade-TaitoF2_MiSTer	Majestic Twelve - The Space Invaders Part IV (US, revised code, Rev 1).mra	Majestic Twelve - The Space Invaders Part IV (US, revised code, Rev 1)	majest12u	ssi	277	TaitoF2	1990	Taito America Corporation
Arcade-TaitoF2_MiSTer	Mega Blast (Japan).mra	Mega Blast (Japan)	megablstj	megablst	277	TaitoF2	1989	Taito Corporation
Arcade-TaitoF2_MiSTer	Mega Blast (US).mra	Mega Blast (US)	megablstu	megablst	277	TaitoF2	1989	Taito America Corporation
Arcade-TaitoF2_MiSTer	Mega Blast (World).mra	Mega Blast (World)	megablst		277	TaitoF2	1989	Taito Corporation Japan
Arcade-TaitoF2_MiSTer	Metal Black (Japan).mra	Metal Black (Japan)	metalbj	metalb	277	TaitoF2	1991	Taito Corporation
Arcade-TaitoF2_MiSTer	Metal Black (World).mra	Metal Black (World)	metalb		277	TaitoF2	1991	Taito Corporation Japan
Arcade-TaitoF2_MiSTer	Metal Black (World, single PCB).mra	Metal Black (World, single PCB)	metalba	metalb	277	TaitoF2	1991	Taito Corporation Japan
Arcade-TaitoF2_MiSTer	Mizubaku Daibouken (Japan).mra	Mizubaku Daibouken (Japan)	mizubaku	liquidk	277	TaitoF2	1990	Taito Corporation
Arcade-TaitoF2_MiSTer	PuLiRuLa (Japan).mra	PuLiRuLa (Japan)	pulirulaj	pulirula	277	TaitoF2	1991	Taito Corporation
Arcade-TaitoF2_MiSTer	PuLiRuLa (World, dual PCB).mra	PuLiRuLa (World, dual PCB)	pulirula		277	TaitoF2	1991	Taito Corporation Japan
Arcade-TaitoF2_MiSTer	PuLiRuLa (World, single PCB).mra	PuLiRuLa (World, single PCB)	pulirulaa	pulirula	277	TaitoF2	1991	Taito Corporation
Arcade-TaitoF2_MiSTer	Quiz Chikyu Bouei Gun (Japan).mra	Quiz Chikyu Bouei Gun (Japan)	qzchikyu		277	TaitoF2	1991	Taito Corporation
Arcade-TaitoF2_MiSTer	Quiz Crayon Shinchan (Japan).mra	Quiz Crayon Shinchan (Japan)	qcrayon		277	TaitoF2	1993	Taito Corporation
Arcade-TaitoF2_MiSTer	Quiz H.Q. (Japan).mra	Quiz H.Q. (Japan)	quizhq		277	TaitoF2	1990	Taito Corporation
Arcade-TaitoF2_MiSTer	Quiz Jinsei Gekijoh (Japan).mra	Quiz Jinsei Gekijoh (Japan)	qjinsei		277	TaitoF2	1992	Taito Corporation
Arcade-TaitoF2_MiSTer	Quiz Quest - Hime to Yuusha no Monogatari (Japan).mra	Quiz Quest - Hime to Yuusha no Monogatari (Japan)	qzquest		277	TaitoF2	1991	Taito Corporation
Arcade-TaitoF2_MiSTer	Quiz Torimonochou (Japan).mra	Quiz Torimonochou (Japan)	qtorimon		277	TaitoF2	1990	Taito Corporation
Arcade-TaitoF2_MiSTer	Runark (Japan).mra	Runark (Japan)	runark	growl	277	TaitoF2	1990	Taito Corporation
Arcade-TaitoF2_MiSTer	Solitary Fighter (World).mra	Solitary Fighter (World)	solfigtr		277	TaitoF2	1991	Taito Corporation Japan
